Date,Year,Program,Rating,Mean_Rating,Median_Rating,Diff_From_Mean,Status_Vs_Mean,Z_Score,Is_Outlier,Prev_Week_Rating,WoW_Diff,Std_Rating,CV_Percent,Skewness,Q1_Rating,Q3_Rating,IQR_Rating,Min_Rating,Max_Rating,Broadcast_Days
2026-04-09,2026,뉴스데스크 (MBC),15.3,10.24,10.0,5.06,평균 이상,1.5,정상 범위,4.5,10.8,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-04-10,2026,뉴스데스크 (MBC),11.1,10.24,10.0,0.86,평균 이상,0.26,정상 범위,5.6,5.5,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-04-11,2026,뉴스데스크 (MBC),15.6,10.24,10.0,5.36,평균 이상,1.59,정상 범위,8.0,7.6,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-04-12,2026,뉴스데스크 (MBC),7.7,10.24,10.0,-2.54,평균 이하,-0.75,정상 범위,10.3,-2.6,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-04-13,2026,뉴스데스크 (MBC),14.0,10.24,10.0,3.76,평균 이상,1.11,정상 범위,12.8,1.2,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-04-14,2026,뉴스데스크 (MBC),10.7,10.24,10.0,0.46,평균 이상,0.14,정상 범위,7.9,2.8,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-04-15,2026,뉴스데스크 (MBC),15.2,10.24,10.0,4.96,평균 이상,1.47,정상 범위,10.0,5.2,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-04-16,2026,뉴스데스크 (MBC),13.0,10.24,10.0,2.76,평균 이상,0.82,정상 범위,15.3,-2.3,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-04-17,2026,뉴스데스크 (MBC),16.0,10.24,10.0,5.76,평균 이상,1.71,정상 범위,11.1,4.9,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-04-18,2026,뉴스데스크 (MBC),16.3,10.24,10.0,6.06,평균 이상,1.8,정상 범위,15.6,0.7,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-04-19,2026,뉴스데스크 (MBC),5.1,10.24,10.0,-5.14,평균 이하,-1.52,정상 범위,7.7,-2.6,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-04-20,2026,뉴스데스크 (MBC),12.6,10.24,10.0,2.36,평균 이상,0.7,정상 범위,14.0,-1.4,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
