Date,Year,Program,Rating,Mean_Rating,Median_Rating,Diff_From_Mean,Status_Vs_Mean,Z_Score,Is_Outlier,Prev_Week_Rating,WoW_Diff,Std_Rating,CV_Percent,Skewness,Q1_Rating,Q3_Rating,IQR_Rating,Min_Rating,Max_Rating,Broadcast_Days
2025-07-24,2025,뉴스투데이 제주 (MBC),3.9,2.87,2.7,1.03,평균 이상,0.52,정상 범위,2.9,1.0,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-07-25,2025,뉴스투데이 제주 (MBC),3.3,2.87,2.7,0.43,평균 이상,0.22,정상 범위,2.5,0.8,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-07-28,2025,뉴스투데이 제주 (MBC),3.2,2.87,2.7,0.33,평균 이상,0.17,정상 범위,6.9,-3.7,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-07-29,2025,뉴스투데이 제주 (MBC),2.3,2.87,2.7,-0.57,평균 이하,-0.28,정상 범위,1.1,1.2,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-07-30,2025,뉴스투데이 제주 (MBC),3.1,2.87,2.7,0.23,평균 이상,0.12,정상 범위,3.9,-0.8,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-07-31,2025,뉴스투데이 제주 (MBC),2.9,2.87,2.7,0.03,평균 이상,0.02,정상 범위,1.3,1.6,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-08-01,2025,뉴스투데이 제주 (MBC),2.9,2.87,2.7,0.03,평균 이상,0.02,정상 범위,0.5,2.4,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-08-04,2025,뉴스투데이 제주 (MBC),3.6,2.87,2.7,0.73,평균 이상,0.37,정상 범위,3.9,-0.3,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-08-05,2025,뉴스투데이 제주 (MBC),3.2,2.87,2.7,0.33,평균 이상,0.17,정상 범위,3.3,-0.1,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-08-06,2025,뉴스투데이 제주 (MBC),1.8,2.87,2.7,-1.07,평균 이하,-0.53,정상 범위,3.2,-1.4,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-08-07,2025,뉴스투데이 제주 (MBC),5.0,2.87,2.7,2.13,평균 이상,1.06,정상 범위,2.3,2.7,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
